****************************************************
****************************************************
 mstm calculation results
 date, time:
20220919 203016.498 
 input file:
linear_chain_30.inp
****************************************************
 input variables for run     1
 sphere data input file:
linear_chain_30_config.pos
 number spheres
   30
 length, ref index scale factors
  1.2670000E+00  1.0400000E+00  1.8330000E+00
 volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
  3.9368580E+00  1.2670000E+00  3.3944144E+01  3.9368580E+00
 random orientation, estimated t matrix order:
    44
 layer 0 refractive index
  1.0000E+00  0.0000E+00
 number of plane boundaries 
  0
 max_iterations,solution_epsilon, mie_epsilon
     10000  1.0000E-06  1.0000E-06
 maximum Mie order, number of equations:
   5      2100
 mean sphere Mie extinction, absorption efficiencies
  3.4770E+00  1.6863E+00
****************************************************
 calculation results for run 
           1
 number iterations, error, solution time 
     0  0.0000E+00  1.5487E+02
 t matrix order:
    42
 total extinction, absorption, scattering efficiencies (unpolarized incidence)
  162.00  9.7240E-02 -9.5902E-03  8.0242E-01 -8.0234E-01  1.0665E-02 -6.3024E-01
  163.00  9.7500E-02 -8.6726E-03  8.0331E-01 -8.0328E-01  9.3402E-03 -6.3005E-01
  164.00  9.7752E-02 -7.8049E-03  8.0420E-01 -8.0421E-01  8.1342E-03 -6.2986E-01
  165.00  9.7994E-02 -6.9814E-03  8.0510E-01 -8.0513E-01  7.0378E-03 -6.2969E-01
  166.00  9.8226E-02 -6.1975E-03  8.0600E-01 -8.0603E-01  6.0404E-03 -6.2953E-01
  167.00  9.8448E-02 -5.4498E-03  8.0689E-01 -8.0692E-01  5.1317E-03 -6.2939E-01
  168.00  9.8659E-02 -4.7361E-03  8.0777E-01 -8.0778E-01  4.3028E-03 -6.2926E-01
  169.00  9.8858E-02 -4.0560E-03  8.0862E-01 -8.0862E-01  3.5475E-03 -6.2915E-01
  170.00  9.9044E-02 -3.4106E-03  8.0943E-01 -8.0942E-01  2.8630E-03 -6.2904E-01
  171.00  9.9217E-02 -2.8031E-03  8.1019E-01 -8.1017E-01  2.2495E-03 -6.2892E-01
  172.00  9.9376E-02 -2.2390E-03  8.1090E-01 -8.1087E-01  1.7099E-03 -6.2880E-01
  173.00  9.9519E-02 -1.7250E-03  8.1154E-01 -8.1152E-01  1.2480E-03 -6.2866E-01
  174.00  9.9646E-02 -1.2691E-03  8.1212E-01 -8.1210E-01  8.6603E-04 -6.2849E-01
  175.00  9.9757E-02 -8.7837E-04  8.1262E-01 -8.1260E-01  5.6378E-04 -6.2831E-01
  176.00  9.9849E-02 -5.5819E-04  8.1304E-01 -8.1303E-01  3.3690E-04 -6.2812E-01
  177.00  9.9923E-02 -3.1114E-04  8.1337E-01 -8.1337E-01  1.7728E-04 -6.2793E-01
  178.00  9.9976E-02 -1.3706E-04  8.1362E-01 -8.1362E-01  7.4429E-05 -6.2778E-01
  179.00  1.0001E-01 -3.4044E-05  8.1377E-01 -8.1377E-01  1.7899E-05 -6.2768E-01
  180.00  1.0002E-01 -8.4175E-16  8.1382E-01 -8.1382E-01  4.3753E-16 -6.2764E-01
 random orientation scattering matrix expansion coefficients
    n       11          12          13          14          22          23          24          33          34          44
    0  1.0000E+00  0.0000E+00  0.0000E+00  5.7603E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.9689E-01
    1  1.7695E+00  0.0000E+00  0.0000E+00  4.6653E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.0024E+00
    2  2.4270E+00 -3.9347E-01  3.6134E-04  1.8435E-03  3.9884E-01  2.8570E-06 -1.5810E-03  3.2413E+00  1.6461E-01  2.3959E+00
    3  2.4825E+00 -3.7683E-01 -7.7964E-04  2.6524E-03  1.1377E-01 -3.7370E-07  9.7639E-04  3.0069E+00 -2.3644E-02  2.4242E+00
    4  2.3624E+00 -2.8213E-01 -1.1792E-04  3.0913E-03  5.3659E-02 -8.6896E-07 -1.5998E-03  2.6699E+00 -1.6530E-01  2.2847E+00
    5  2.2165E+00 -1.9078E-01  7.1109E-04  3.0021E-03  3.1117E-02  8.4267E-07 -9.0200E-04  2.3918E+00 -2.6791E-01  2.1339E+00
    6  2.1073E+00 -1.0731E-01 -5.7718E-05  2.8121E-03  2.0750E-02  1.0472E-06  7.4723E-05  2.2002E+00 -3.3874E-01  2.0178E+00
    7  2.0181E+00 -5.2170E-02  3.2751E-04  2.5766E-03  7.0135E-03  1.1733E-06 -4.1998E-04  2.0736E+00 -3.7030E-01  1.9357E+00
    8  1.9429E+00 -2.5602E-02  6.8864E-04  2.9222E-03  8.1333E-03  9.0615E-07  1.3462E-04  1.9788E+00 -3.8517E-01  1.8680E+00
    9  1.8744E+00 -9.4074E-03  7.4532E-04  2.8505E-03  1.1007E-02  1.0416E-06  3.8070E-04  1.8966E+00 -3.9137E-01  1.8046E+00
   10  1.8099E+00  1.4302E-03  2.8110E-04  2.4625E-03  1.4233E-02  1.5099E-06  3.3392E-04  1.8222E+00 -3.9177E-01  1.7427E+00
   11  1.7477E+00  9.3267E-03  5.3357E-04  2.0823E-03  1.6098E-02  7.7539E-07 -5.1146E-06  1.7533E+00 -3.8993E-01  1.6834E+00
   12  1.6904E+00  1.6732E-02 -1.0099E-04  1.6405E-03  1.7289E-02  1.6546E-06 -3.4825E-04  1.6902E+00 -3.8746E-01  1.6280E+00
   13  1.6360E+00  2.4145E-02 -3.0265E-04  1.7641E-03  1.9044E-02  9.0493E-07  3.0650E-05  1.6331E+00 -3.8236E-01  1.5783E+00
   14  1.5836E+00  2.9209E-02  3.1859E-04  1.4286E-03  2.1073E-02  7.0964E-07 -4.6649E-05  1.5801E+00 -3.7486E-01  1.5326E+00
   15  1.5345E+00  3.2320E-02  3.5006E-04  8.7157E-04  1.9906E-02  6.0133E-07 -2.2039E-04  1.5295E+00 -3.6510E-01  1.4866E+00
   16  1.4893E+00  3.3485E-02  4.5504E-05  8.7341E-04  1.8419E-02  1.8716E-06 -3.4531E-04  1.4801E+00 -3.5565E-01  1.4379E+00
   17  1.4430E+00  3.4714E-02  2.5927E-05  9.4999E-04  1.7520E-02  1.7420E-06 -4.4943E-04  1.4314E+00 -3.4713E-01  1.3905E+00
   18  1.3944E+00  3.5652E-02  4.1620E-04  1.1436E-03  1.7572E-02  1.2969E-06 -2.4202E-04  1.3834E+00 -3.3843E-01  1.3463E+00
   19  1.3471E+00  3.6407E-02  3.7289E-04  9.4119E-04  1.8445E-02  8.6464E-07  3.0956E-05  1.3373E+00 -3.2935E-01  1.3042E+00
   20  1.3026E+00  3.8223E-02 -7.5733E-06  7.8192E-04  1.9563E-02  8.4182E-07  3.0570E-04  1.2933E+00 -3.1958E-01  1.2635E+00
   21  1.2600E+00  3.9726E-02 -3.9079E-05  9.5812E-04  1.9643E-02  6.6873E-07  2.4070E-04  1.2506E+00 -3.0892E-01  1.2223E+00
   22  1.2184E+00  3.9779E-02  2.1469E-04  1.1954E-03  1.8727E-02  9.6820E-07 -2.6244E-05  1.2074E+00 -2.9882E-01  1.1788E+00
   23  1.1767E+00  3.9997E-02  3.0236E-04  1.3854E-03  1.7558E-02  1.3976E-06 -4.0941E-04  1.1639E+00 -2.9058E-01  1.1349E+00
   24  1.1342E+00  4.0417E-02  3.4518E-04  1.4326E-03  1.6017E-02  1.0023E-06 -5.7601E-04  1.1209E+00 -2.8241E-01  1.0931E+00
   25  1.0910E+00  4.0439E-02  2.7818E-04  1.2812E-03  1.5495E-02  1.0356E-06 -3.3214E-04  1.0791E+00 -2.7332E-01  1.0540E+00
   26  1.0490E+00  4.0857E-02  8.1491E-05  1.1188E-03  1.6683E-02  7.0958E-07  2.8195E-06  1.0391E+00 -2.6372E-01  1.0171E+00
   27  1.0099E+00  4.1220E-02  6.4475E-06  7.9237E-04  1.6901E-02  4.0630E-07 -7.3525E-05  1.0003E+00 -2.5376E-01  9.7963E-01
   28  9.7265E-01  4.0705E-02  9.1324E-06  2.3659E-04  1.5364E-02  6.2319E-07 -3.4097E-04  9.6159E-01 -2.4427E-01  9.4032E-01
   29  9.3404E-01  3.9710E-02 -8.4198E-05 -2.2706E-04  1.4597E-02  8.5159E-07 -4.4495E-04  9.2250E-01 -2.3499E-01  9.0133E-01
   30  8.9399E-01  3.8499E-02 -8.5364E-05 -4.4092E-04  1.4542E-02  7.1090E-07 -3.8353E-04  8.8311E-01 -2.2558E-01  8.6335E-01
   31  8.5417E-01  3.6510E-02  4.5642E-05 -4.7542E-04  1.3491E-02  4.3316E-07 -3.3377E-04  8.4362E-01 -2.1625E-01  8.2488E-01
   32  8.1491E-01  3.4061E-02  1.6951E-04 -3.5374E-04  1.2808E-02  6.2698E-07 -3.6759E-04  8.0453E-01 -2.0759E-01  7.8648E-01
   33  7.7701E-01  3.2470E-02  2.5943E-04 -1.5298E-04  1.3425E-02  6.3172E-07 -5.2311E-04  7.6677E-01 -1.9978E-01  7.4935E-01
